"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL","source_dataset","title_lower","unique_id"
"433",3,"Mandai, SS; Branco, EA; Moretto, EM; Barros, JD; Alves, GP; Utsunomiya, R; Arcoverde, GFB; Assahira, C; Arantes, CC; Lobo, GD; Calvi, MF; Doria, CRC; Johansen, IC; Carreiro, GA; Bonavigo, PH; Ferronato, ML; Reis, VCES; Moran, EF","Two decades of clear-cutting threats in the Brazilian Amazonian protected areas around the Jirau, Santo Antonio, and Belo Monte large dams",2024,"JOURNAL OF ENVIRONMENTAL MANAGEMENT","ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD","http://dx.doi.org/10.1016/j.jenvman.2024.120864",NA,NA,"Article","10.1016/j.jenvman.2024.120864","0301-4797",NA,359,NA,NA,NA,NA,NA,NA,NA,NA,"Deforestation rates in the Amazon have markedly increased in the last few years, affecting non-protected and protected areas (PAs). Brazil is a hotspot of Protected Area Downgrading, Downsizing, and Degazettement (PADDD) events, with most events associated with infrastructure projects. Despite the threats dams impose on PAs, there is a knowledge gap in assessing deforestation in PAs around large dams in the Amazon. This study investigates how deforestation affects Biodiversity Protection Areas (BioPAs) and Indigenous Lands around the Jirau and Santo Anto nio (JSA) dams (Madeira River, Rondo nia) and Belo Monte dam (Xingu River, Par a) in the Brazilian Amazon. We compared clear-cutting between PAs and control areas and the annual rates of forest change between pre -dam and post -dam periods. We discussed deforestation-related factors (e.g., PADDD events and the presence of management plans or councils). Our results show an increase in deforestation after the operation of the dams when environmental control from licensing agencies decreases and other political and economic factors are in practice. Indigenous Lands experienced a significant increase in deforestation around the Belo Monte dam, which is associated with the demarcation process and land conflicts. Surrounding the JSA dams, sustainable use BioPAs showed high deforestation rates, and 27 PADDD events were reported, four directly related to dams. In addition to dams, deforestation was associated with the crisis of Brazilian democracy and the weakening of environmental policies. In conclusion, the weak environmental control from environmental licensing agencies during dam operation and PADDD events have contributed to increased deforestation rates and additional stresses in the Amazon.",NA,NA,"webofscience","two decades of clear-cutting threats in the brazilian amazonian protected areas around the jirau, santo antonio, and belo monte large dams","paper_1514"
"434",0,"M. Fakhrudin","Hydrological characteristics of Mahakam cascade lake as a reference for the sustainability management",2023,"IOP Conference Series: Earth and Environmental Science",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179818401&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85179818401&origin=inward",122,"Conference Paper","10.1088/1755-1315/1260/1/012032","1755-1307","https://api.elsevier.com/content/abstract/scopus_id/85179818401",1260,"1",NA,NA,0,0,0,1,2,NA,NA,NA,"scopus","hydrological characteristics of mahakam cascade lake as a reference for the sustainability management","paper_786"
"435",6,"J. Cust","Public governance versus corporate governance: Evidence from oil drilling in forests",2023,"Journal of Development Economics",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S0304387823000251","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85150422755&origin=inward",61,"Article","10.1016/j.jdeveco.2023.103070","0304-3878","https://api.elsevier.com/content/abstract/scopus_id/85150422755",163,NA,NA,NA,6,3,6,1,2,NA,NA,NA,"scopus","public governance versus corporate governance: evidence from oil drilling in forests","paper_1099"
"436",1,"O. Mulumba","Information dissemination is not enough: Preparing librarians for effective climate change effects mitigation in Uganda",2018,"Going Green: Implementing Sustainable Strategies in Libraries Around the World: Buildings, Management, Programmes and Services",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079859222&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079859222&origin=inward",157,"Book Chapter",NA,NA,"https://api.elsevier.com/content/abstract/scopus_id/85079859222",NA,NA,197,"209",1,0.14,1,1,7,NA,NA,NA,"scopus","information dissemination is not enough: preparing librarians for effective climate change effects mitigation in uganda","paper_830"
"437",93,"M Huang, GP Asner","Long‐term carbon loss and recovery following selective logging in Amazon forests",2010,"Global Biogeochemical Cycles","Wiley Online Library","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2009GB003727","https://scholar.google.com/scholar?cites=15117269775772674560&as_sdt=2005&sciodt=0,5&hl=en",875,NA,"10.1029/2009GB003727",NA,NA,NA,NA,NA,NA,93,6.2,47,2,15,"… from deforestation (clear-cutting) alone. Our simulations indicated that forest carbon lost via … While avoided deforestation is central to crediting rain forest nations for reduced carbon …","https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2009GB003727","https://scholar.google.com/scholar?q=related:AOqtLsRUy9EJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","long‐term carbon loss and recovery following selective logging in amazon forests","paper_926"
"438",14,"P Kamin, N Tiengkamol…","Environmental education and public mind affecting forest conservation behavior",2014,"Journal of Industrial …","ph01.tci-thaijo.org","https://ph01.tci-thaijo.org/index.php/JIE/article/view/127202","https://scholar.google.com/scholar?cites=9058562700680386572&as_sdt=2005&sciodt=0,5&hl=en",147,NA,NA,NA,NA,NA,NA,NA,NA,14,1.27,5,3,11,"… information on implementation and regulation” was at the highest level with 4.63, and “One participates in the campaign of forest conservation”, “One regularly participates in tree …","https://ph01.tci-thaijo.org/index.php/JIE/article/download/127202/96013","https://scholar.google.com/scholar?q=related:DFioLch6tn0J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","environmental education and public mind affecting forest conservation behavior","paper_570"
"439",26,"J. Belsky","Assessing role of major drivers in recent decline of monarch butterfly population in North America",2018,"Frontiers in Environmental Science",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052300947&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052300947&origin=inward",56,"Short Survey","10.3389/fenvs.2018.00086","2296-665X","https://api.elsevier.com/content/abstract/scopus_id/85052300947",6,NA,NA,NA,26,3.71,26,1,7,NA,NA,NA,"scopus","assessing role of major drivers in recent decline of monarch butterfly population in north america","paper_135"
"440",0,"A Fisher","Solutions to Forest Conservation in",NA,NA,NA,NA,NA,739,"CITATION",NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,"https://scholar.google.com/scholar?q=related:CT0YxbO9CC4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","solutions to forest conservation in","paper_1249"
"441",4,"A. Azuela","Illegal logging and local democracy: Between communitarianism and legal fetishism",2004,"Journal of Sustainable Forestry",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=12444257455&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=12444257455&origin=inward",70,"Article","10.1300/J091v19n01_05","1054-9811","https://api.elsevier.com/content/abstract/scopus_id/12444257455",19,"1",81,"96",4,0.19,4,1,21,NA,NA,NA,"scopus","illegal logging and local democracy: between communitarianism and legal fetishism","paper_788"
"442",3141,"AG Scherer, G Palazzo","The new political role of business in a globalized world—A review of a new perspective on CSR and its implications for the firm, governance, and democracy",2012,NA,"Springer","https://link.springer.com/chapter/10.1007/978-3-8349-3746-9_2","https://scholar.google.com/scholar?cites=18347086431889646347&as_sdt=2005&sciodt=0,5&hl=en",687,"BOOK","10.1007/978-3-8349-3746-9_2",NA,NA,NA,NA,NA,NA,3141,241.62,1571,2,13,"… National governments are facing externality problems that have transnational causes and effects and cannot be resolved unilaterally such as, eg global warming, deforestation, or the …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1467-6486.2010.00950.x","https://scholar.google.com/scholar?q=related:C-MrHOfxnf4J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","the new political role of business in a globalized world—a review of a new perspective on csr and its implications for the firm, governance, and democracy","paper_1398"
"443",3,"Belinga, B; Chervier, C; Lescuyer, G","Impact of a Media Campaign on Consumers' Purchasing Intentions of Legal Timber in Cameroon",2021,"SOCIETY & NATURAL RESOURCES","TAYLOR & FRANCIS INC","http://dx.doi.org/10.1080/08941920.2020.1855686",NA,NA,"Article","10.1080/08941920.2020.1855686","0894-1920",NA,34,"5",603,"620",NA,NA,NA,NA,NA,"Illegal logging is a key driver of deforestation in tropical countries and benefits a large number of stakeholders, including urban domestic buyers. Changing the latter's purchasing behavior could produce significant shifts in the illegal trade market. Based on survey data (n= 463), this paper assesses the impact of a media campaign on consumers' purchase intentions for legal timber and wooden furniture in Yaounde and analyses the underlying psychological mechanisms. Combining covariate matching and mediation analysis, we found a significant positive effect of the media campaign on the declared intention to purchase legally-sourced timber and the mediation effect of two out of three precursors of the theory of planned behaviors, namely attitude and subjective norms. This study provides critical inputs to frame future media campaign messages and, by demonstrating some consumers' interest in legal timber, to strengthen the domestic legitimacy of policies such as the Forest Law Enforcement, Governance and Trade.",NA,NA,"webofscience","impact of a media campaign on consumers' purchasing intentions of legal timber in cameroon","paper_790"
"444",9,"V Bahamóndez, M Martin Stuven, S Müller-Using…","Case studies on measuring and assessing forest degradation. An operational approach to forest degradation",2009,NA,"bibliotecadigital.infor.cl","https://bibliotecadigital.infor.cl/bitstream/handle/20.500.12220/21144/31677.pdf?sequence=1","https://scholar.google.com/scholar?cites=12726984787648497882&as_sdt=2005&sciodt=0,5&hl=en",666,"PDF",NA,NA,NA,NA,NA,NA,NA,9,0.56,2,4,16,"… The use of the stocking chart is a feasible way to identify objectively the condition of forest degradation. It has become a potentially important tool for monitoring sustainable forest …","https://bibliotecadigital.infor.cl/bitstream/handle/20.500.12220/21144/31677.pdf?sequence=1","https://scholar.google.com/scholar?q=related:2siW4TtVn7AJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","case studies on measuring and assessing forest degradation. an operational approach to forest degradation","paper_224"
"445",484,"RA Payne","Freedom and the environment",1995,"Journal of democracy","muse.jhu.edu","https://muse.jhu.edu/pub/1/article/16694/summary","https://scholar.google.com/scholar?cites=13814628028457737893&as_sdt=2005&sciodt=0,5&hl=en",845,NA,NA,NA,NA,NA,NA,NA,NA,484,16.13,484,1,30,"… Costa Rica has attempted to institutionalize this process by implementing an environmental-education program designed to mobilize a constituency behind forest conservation. …","https://scholar.google.com/scholar?output=instlink&q=info:pd5gtP9qt78J:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=12364146868048941508&oi=lle","https://scholar.google.com/scholar?q=related:pd5gtP9qt78J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","freedom and the environment","paper_698"
"446",2,"G Michon, M Bouamrane","Can deforestation help rebuild forests? The Indonesian agroforests",2004,"… deforestation. United Nations Educational …","academia.edu","https://www.academia.edu/download/116958443/010068017.pdf","https://scholar.google.com/scholar?cites=6150536837265122815&as_sdt=2005&sciodt=0,5&hl=en",618,"PDF",NA,NA,NA,NA,NA,NA,NA,2,0.1,1,2,21,"… Inboth cases, it is easy to detect more-or-less extreme'deforestation'behind this feature, and there will always be people prepared to deny that these formations correspond to deliberate …","https://www.academia.edu/download/116958443/010068017.pdf","https://scholar.google.com/scholar?q=related:_2Uko6oYW1UJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","can deforestation help rebuild forests? the indonesian agroforests","paper_206"
"447",4,"S Albertazzi, V Bini, G Trivellini","Forest and communities: Deforestation, Conservation and Socio-ecological Relations in the Mau Forest, Kenya",2023,NA,"air.unimi.it","https://air.unimi.it/handle/2434/967737","https://scholar.google.com/scholar?cites=5782641855146766200&as_sdt=2005&sciodt=0,5&hl=en",701,"BOOK",NA,NA,NA,NA,NA,NA,NA,4,2,1,3,2,"… The three forests have undergone different deforestation processes, very limited in the … To understand the complex deforestation process that characterized the central sector of the …","https://air.unimi.it/bitstream/2434/967737/2/F%26C2023.pdf","https://scholar.google.com/scholar?q=related:eC9UJyESQFAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","forest and communities: deforestation, conservation and socio-ecological relations in the mau forest, kenya","paper_647"
"448",22,"R Martinez, KM Green…","Establishing reciprocal agreements for water and biodiversity conservation through a social marketing campaign in Quanda Watershed, Peru",2013,"Conservation …","changewildlifeconsumers.org","https://www.changewildlifeconsumers.org/site/assets/files/1358/2013-martinez-et-al_water-and-biodiversity-conservation-5193.pdf","https://scholar.google.com/scholar?cites=7921608448129842940&as_sdt=2005&sciodt=0,5&hl=en",797,"PDF",NA,NA,NA,NA,NA,NA,NA,22,1.83,7,3,12,"… of a Pride Campaign depends on Rare’s training of a Campaign … The Pride Campaign therefore started with a situation … as well as the drivers of deforestation and land-use change. This …","https://www.changewildlifeconsumers.org/site/assets/files/1358/2013-martinez-et-al_water-and-biodiversity-conservation-5193.pdf","https://scholar.google.com/scholar?q=related:_D6DwOk0720J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","establishing reciprocal agreements for water and biodiversity conservation through a social marketing campaign in quanda watershed, peru","paper_589"
"449",81,"A Sundström","Understanding illegality and corruption in forest governance",2016,"Journal of environmental management","Elsevier","https://www.sciencedirect.com/science/article/pii/S0301479716304571","https://scholar.google.com/scholar?cites=6997151948622264042&as_sdt=2005&sciodt=0,5&hl=en",549,NA,NA,NA,NA,NA,NA,NA,NA,81,9,81,1,9,"This review synthesizes the literature studying illegality and government corruption in forest management. After discussing the theoretical connections between different types of …","https://scholar.google.com/scholar?output=instlink&q=info:6vYP8Z_gGmEJ:scholar.google.com/&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025&scillfp=10276650015961347847&oi=lle","https://scholar.google.com/scholar?q=related:6vYP8Z_gGmEJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","understanding illegality and corruption in forest governance","paper_1525"
"450",118,"AL Meyer, GC Van Kooten…","Institutional, social and economic roots of deforestation: a cross-country comparison",2003,"International Forestry …","ingentaconnect.com","https://www.ingentaconnect.com/content/cfa/ifr/2003/00000005/00000001/art00004","https://scholar.google.com/scholar?cites=3493709245323715096&as_sdt=2005&sciodt=0,5&hl=en",233,NA,NA,NA,NA,NA,NA,NA,NA,118,5.36,39,3,22,"… to examine the relationship between deforestation and economic, … are significantly related to deforestation, although there is no … roles of social and institutional factors in deforestation. …","https://www.researchgate.net/profile/Gerrit-Van-Kooten/publication/40126910_Institutional_social_and_economic_roots_of_deforestation_A_cross-country_comparison/links/5c7ff78e458515831f8b0276/Institutional-social-and-economic-roots-of-deforestation-A-cross-country-comparison.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail","https://scholar.google.com/scholar?q=related:GKIEVAwmfDAJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","institutional, social and economic roots of deforestation: a cross-country comparison","paper_833"
"451",8,"M Bonita","Strategi indonesia dalam menanggapi resolusi parlemen uni eropa no. p8_ta (2017) 0098 tentang Palm Oil and Deforestation of Rainforest Tahun 2017",2018,NA,"digilib.unri.ac.id","https://digilib.unri.ac.id/index.php?p=show_detail&id=76897&keywords=","https://scholar.google.com/scholar?cites=2943498755528611727&as_sdt=2005&sciodt=0,5&hl=en",684,NA,NA,NA,NA,NA,NA,NA,NA,8,1.14,8,1,7,"The Parliament of the European Union issued a resolution on palm oil in April 2017. The resolution is titled Palm Oil and Deforestation of Rainforest. The resolution is considered …",NA,"https://scholar.google.com/scholar?q=related:j1cW2IVo2SgJ:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","strategi indonesia dalam menanggapi resolusi parlemen uni eropa no. p8_ta (2017) 0098 tentang palm oil and deforestation of rainforest tahun 2017","paper_1275"
"452",0,"Y. Hashimoto","Profound survival program of forests in Japan Islands a 40 year strategy for environmental conservation in Inland China",2001,"Water, Air, and Soil Pollution",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034750862&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0034750862&origin=inward",107,"Article","10.1023/A:1013957330793","0049-6979","https://api.elsevier.com/content/abstract/scopus_id/0034750862",130,"1",1849,"1854",0,0,0,1,24,NA,NA,NA,"scopus","profound survival program of forests in japan islands a 40 year strategy for environmental conservation in inland china","paper_1084"
"453",57,"G. Wang","Comparison of organic compositions in dust storm and normal aerosol samples collected at Gosan, Jeju Island, during spring 2005",2009,"Atmospheric Environment",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S1352231008008923","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=57949106170&origin=inward",22,"Article","10.1016/j.atmosenv.2008.09.046","1352-2310","https://api.elsevier.com/content/abstract/scopus_id/57949106170",43,"2",219,"227",57,3.56,57,1,16,NA,NA,NA,"scopus","comparison of organic compositions in dust storm and normal aerosol samples collected at gosan, jeju island, during spring 2005","paper_286"
"454",6,"B.T. Radler","Using Choice-Based Conjoint Analysis for Creating Effective Outreach Messages to Promote Oak Management",2020,"Journal of Forestry",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85094125475&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85094125475&origin=inward",122,"Article","10.1093/jofore/fvaa018","0022-1201","https://api.elsevier.com/content/abstract/scopus_id/85094125475",118,"4",419,"432",6,1.2,6,1,5,NA,NA,NA,"scopus","using choice-based conjoint analysis for creating effective outreach messages to promote oak management","paper_1542"
"455",2,"F. Begum","What factors influence women’s participation in co-management? A case study of Sundarban mangrove forest management in Bangladesh",2024,"Journal of Environmental Planning and Management",NA,"https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192810209&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192810209&origin=inward",17,"Article","10.1080/09640568.2024.2346600","0964-0568","https://api.elsevier.com/content/abstract/scopus_id/85192810209",NA,NA,NA,NA,2,2,2,1,1,NA,NA,NA,"scopus","what factors influence women’s participation in co-management? a case study of sundarban mangrove forest management in bangladesh","paper_1565"
"456",2,"B.P. Shukla","Retrieval of Carbon monoxide profiles over Indian region using MOPITT data",2009,"Atmospheric Environment",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S1352231009003835","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=70149107241&origin=inward",77,"Article","10.1016/j.atmosenv.2009.04.037","1352-2310","https://api.elsevier.com/content/abstract/scopus_id/70149107241",43,"22",3472,"3480",2,0.13,2,1,16,NA,NA,NA,"scopus","retrieval of carbon monoxide profiles over indian region using mopitt data","paper_1175"
"457",12,"B Gobbi, A Van Rompaey, NI Gasparri…","Forest degradation in the Dry Chaco: A detection based on 3D canopy reconstruction from UAV-SfM techniques",2022,"Forest Ecology and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0378112722005485","https://scholar.google.com/scholar?cites=6714662427306810012&as_sdt=2005&sciodt=0,5&hl=en",484,NA,NA,NA,NA,NA,NA,NA,NA,12,4,3,4,3,"… Forest degradation is a gradual process through which the … Evaluating forest degradation is challenging, as it needs … forest degradation can be derived with UAV-SfM techniques. …","https://dial.uclouvain.be/pr/boreal/object/boreal%3A268419/datastream/PDF_01/view","https://scholar.google.com/scholar?q=related:nNpI3uZFL10J:scholar.google.com/&scioq=%22elections%22%7C%22democracy%22%7C%22leader+selection%22%7C%22campaign%22%7C%22political+cycle%22+%22deforestation%22%7C%22forest+conversion%22%7C%22forest+plantation%22%7C%22forest+conservation%22%7C%22forest+degradation%22%7C%22reforestation%22%7C%22forest+carbon%22%7C%22tree+cover+loss%22&hl=en&as_sdt=0,5&as_ylo=1990&as_yhi=2025","google","forest degradation in the dry chaco: a detection based on 3d canopy reconstruction from uav-sfm techniques","paper_668"
"458",23,"E.B. Jiru","Soil and water conservation practice effects on soil physicochemical properties and crop yield in Ethiopia: review and synthesis",2022,"Ecological Processes",NA,"https://api.elsevier.com/content/article/eid/1-s2.0-S2192170910000014","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85124399262&origin=inward",13,"Review","10.1186/s13717-022-00364-2","2192-1709","https://api.elsevier.com/content/abstract/scopus_id/85124399262",11,"1",NA,NA,23,7.67,23,1,3,NA,NA,NA,"scopus","soil and water conservation practice effects on soil physicochemical properties and crop yield in ethiopia: review and synthesis","paper_1246"
"459",68,"Sturm, T; Ramos, LF; Lourenço, PB","Characterization of dry-stack interlocking compressed earth blocks",2015,"MATERIALS AND STRUCTURES","SPRINGER","http://dx.doi.org/10.1617/s11527-014-0379-3",NA,NA,"Article","10.1617/s11527-014-0379-3","1359-5997",NA,48,"9",3059,"3074",NA,NA,NA,NA,NA,"Earth has been a traditional building material to construct houses in Africa. One of the most common techniques is the use of sun dried or kiln fired adobe bricks with mud mortar. Fired bricks are the main cause for deforestation in countries like Malawi. Although this technique is low-cost, the bricks vary largely in shape, strength and durability. This leads to weak houses which suffer considerable damage during floods and seismic events. One solution is the use of dry-stack masonry with stabilized interlocking compressed earth blocks (ICEB). This technology has the potential of substituting the current bricks by a more sustainable kind of block. This study was made in the context of the HiLoTec project, which focuses on houses in rural areas of developing countries. For this study, Malawi was chosen for a case study. This paper presents the experimental results of tests made with dry-stack ICEBs. Soil samples from Malawi were taken and studied. Since the experimental campaign could not be carried out in Malawi, a homogenization process of Portuguese soil was made to produce ICEBs at the University of Minho, Portugal. Then, the compression and tensile strength of the materials was determined via small cylinder samples. Subsequently, the compression and flexural strength of units were determined. Finally, tests to determine the compressive strength of both prisms and masonry wallets and to determine the initial shear strength of the dry interfaces were carried out. This work provides valuable data for low-cost eco-efficient housing.",NA,NA,"webofscience","characterization of dry-stack interlocking compressed earth blocks","paper_237"
"460",23,"Baldwin, A","Ethnoscaping Canada's boreal forest: liberal whiteness and its disaffiliation from colonial space",2009,"CANADIAN GEOGRAPHER-GEOGRAPHE CANADIEN","WILEY-BLACKWELL","http://dx.doi.org/10.1111/j.1541-0064.2009.00260.x",NA,NA,"Article","10.1111/j.1541-0064.2009.00260.x","0008-3658",NA,53,"4",427,"443",NA,NA,NA,NA,NA,"This essay examines the construction of Canada's boreal forest from the point of view of critical whiteness studies. Through an evaluation of two texts-a film and a book-produced in conjunction with a 2003-2004 environmental campaign, it argues that the boreal forest is constructed as a white ethnoscape and that, as a result, boreal forest conservation comes to be associated with 'white' identity, although by no means exclusively so, and certainly not without significant contradictions. The essay deploys Robyn Wiegman's notion of liberal whiteness to argue that liberal white subjectivity is cultivated in these texts by its self-conscious distancing, or disaffiliation, from colonial spatial practices. It is argued that this distancing is achieved through the active inclusion of First Nations peoples in the texts such that the boreal forest is constructed as a socio-natural working landscape. Liberal white disaffiliation is explored through three specific tropes: inclusion, inverted racial historicism and economic partnership.",NA,NA,"webofscience","ethnoscaping canada's boreal forest: liberal whiteness and its disaffiliation from colonial space","paper_600"
